Filename,Upper left,Lower left,Upper right,Lower right,Center
ed9e1cc3-8eb7-43bb-8b21-d00f39cfe386_left.tif,"-111.9749683,33.0764079","-111.9749683,33.0763978","-111.9749594,33.0764079","-111.9749594,33.0763978","-111.9749639,33.0764028"
ff9a59a3-0a50-4573-8848-9fea862201e8_left.tif,"-111.9749629,33.0764070","-111.9749629,33.0763969","-111.9749541,33.0764070","-111.9749541,33.0763969","-111.9749585,33.0764019"
4474ba14-a2e3-49c4-ada8-2cacf82b8003_left.tif,"-111.9749573,33.0764071","-111.9749573,33.0763970","-111.9749485,33.0764071","-111.9749485,33.0763970","-111.9749529,33.0764020"
36ec448d-1451-48e3-8934-a0b6dbe1855f_left.tif,"-111.9749520,33.0764111","-111.9749520,33.0764010","-111.9749431,33.0764111","-111.9749431,33.0764010","-111.9749475,33.0764060"
51904921-9427-44ed-8cc6-a61dcc81d081_left.tif,"-111.9749467,33.0764111","-111.9749467,33.0764010","-111.9749379,33.0764111","-111.9749379,33.0764010","-111.9749423,33.0764061"
27cfdffb-e146-4b31-a49f-70290f955385_left.tif,"-111.9749412,33.0764111","-111.9749412,33.0764010","-111.9749323,33.0764111","-111.9749323,33.0764010","-111.9749368,33.0764061"
f23c9326-1cb5-4ada-9c84-76467de3391e_left.tif,"-111.9749361,33.0764111","-111.9749361,33.0764010","-111.9749272,33.0764111","-111.9749272,33.0764010","-111.9749316,33.0764061"
862f34ff-3add-4188-ace5-23c0e5c6f7e5_left.tif,"-111.9749303,33.0764080","-111.9749303,33.0763979","-111.9749215,33.0764080","-111.9749215,33.0763979","-111.9749259,33.0764030"
663a434c-f7b7-4ca6-9869-7e9db5518db2_left.tif,"-111.9749249,33.0764080","-111.9749249,33.0763979","-111.9749161,33.0764080","-111.9749161,33.0763979","-111.9749205,33.0764030"
f77701c1-6682-4cd1-9b7a-7cd87b62a9bb_left.tif,"-111.9749193,33.0764073","-111.9749193,33.0763973","-111.9749105,33.0764073","-111.9749105,33.0763973","-111.9749149,33.0764023"
9742c574-ade3-4454-839b-e0801a0360d4_left.tif,"-111.9749141,33.0764080","-111.9749141,33.0763980","-111.9749053,33.0764080","-111.9749053,33.0763980","-111.9749097,33.0764030"
946fc4ce-3d47-4eab-8977-f10753cb00f4_left.tif,"-111.9749085,33.0764080","-111.9749085,33.0763980","-111.9748997,33.0764080","-111.9748997,33.0763980","-111.9749041,33.0764030"
a1d5911b-cea2-43e3-82f2-52582beb0b2d_left.tif,"-111.9749030,33.0764080","-111.9749030,33.0763980","-111.9748941,33.0764080","-111.9748941,33.0763980","-111.9748985,33.0764030"
67ad5fa3-3ebd-4e0a-9841-2db498833d02_left.tif,"-111.9748975,33.0764080","-111.9748975,33.0763979","-111.9748887,33.0764080","-111.9748887,33.0763979","-111.9748931,33.0764029"
46a52a38-d34a-41a2-892c-44bb56a806e0_left.tif,"-111.9748928,33.0764085","-111.9748928,33.0763984","-111.9748840,33.0764085","-111.9748840,33.0763984","-111.9748884,33.0764034"
07a76328-4082-4763-86cd-a76607f1a49a_left.tif,"-111.9748875,33.0764110","-111.9748875,33.0764009","-111.9748787,33.0764110","-111.9748787,33.0764009","-111.9748831,33.0764059"
a00cf756-8549-4a3e-be6a-46ddc9df88d4_left.tif,"-111.9748821,33.0764110","-111.9748821,33.0764009","-111.9748733,33.0764110","-111.9748733,33.0764009","-111.9748777,33.0764059"
e48a47b9-ab40-4818-98ba-ab17e59d7e88_left.tif,"-111.9748763,33.0764106","-111.9748763,33.0764005","-111.9748674,33.0764106","-111.9748674,33.0764005","-111.9748719,33.0764055"
dbeae5d9-7862-4fb0-9a7a-230a019d722a_left.tif,"-111.9748715,33.0764106","-111.9748715,33.0764005","-111.9748627,33.0764106","-111.9748627,33.0764005","-111.9748671,33.0764056"
47d9e4ce-709f-4387-828b-0a57e2d2b383_left.tif,"-111.9748657,33.0764087","-111.9748657,33.0763986","-111.9748569,33.0764087","-111.9748569,33.0763986","-111.9748613,33.0764037"
a8f32960-99ad-4e88-bb87-566149b7362e_left.tif,"-111.9748604,33.0764087","-111.9748604,33.0763986","-111.9748516,33.0764087","-111.9748516,33.0763986","-111.9748560,33.0764037"
2018995a-d1f7-41df-8b2a-1ed248611a9b_left.tif,"-111.9748553,33.0764092","-111.9748553,33.0763991","-111.9748465,33.0764092","-111.9748465,33.0763991","-111.9748509,33.0764042"
76aaa8df-39bc-4050-9e36-9211b422ab10_left.tif,"-111.9748501,33.0764092","-111.9748501,33.0763991","-111.9748413,33.0764092","-111.9748413,33.0763991","-111.9748457,33.0764042"
294d95f6-92c6-4db8-9389-c12455865b03_left.tif,"-111.9748445,33.0764098","-111.9748445,33.0763997","-111.9748357,33.0764098","-111.9748357,33.0763997","-111.9748401,33.0764048"
21245673-95be-4ccd-a55a-c8159f26d808_left.tif,"-111.9748392,33.0764098","-111.9748392,33.0763998","-111.9748303,33.0764098","-111.9748303,33.0763998","-111.9748348,33.0764048"
fc2f5912-f58d-4adb-8629-02cd50f1d004_left.tif,"-111.9748340,33.0764093","-111.9748340,33.0763993","-111.9748252,33.0764093","-111.9748252,33.0763993","-111.9748296,33.0764043"
0aae68c4-b6a6-4afd-b10b-701fdff9a16b_left.tif,"-111.9748291,33.0764093","-111.9748291,33.0763993","-111.9748203,33.0764093","-111.9748203,33.0763993","-111.9748247,33.0764043"
15ed1c6c-e5f7-466b-b234-a1bba4a7805d_left.tif,"-111.9748231,33.0764093","-111.9748231,33.0763993","-111.9748143,33.0764093","-111.9748143,33.0763993","-111.9748187,33.0764043"
d1168c2d-cd45-4d4e-8137-45bf27edb045_left.tif,"-111.9748187,33.0764093","-111.9748187,33.0763992","-111.9748099,33.0764093","-111.9748099,33.0763992","-111.9748143,33.0764042"
6c3d7cee-ec3e-4591-a346-431aff5cf609_left.tif,"-111.9750554,33.0764163","-111.9750554,33.0764062","-111.9750466,33.0764163","-111.9750466,33.0764062","-111.9750510,33.0764112"
1c3b1e09-a01a-4b5f-81ce-55b914b1d6c4_left.tif,"-111.9750501,33.0764162","-111.9750501,33.0764061","-111.9750413,33.0764162","-111.9750413,33.0764061","-111.9750457,33.0764112"
fa27ad61-38d8-4ddb-bcc9-326e357276b2_left.tif,"-111.9750445,33.0764162","-111.9750445,33.0764061","-111.9750357,33.0764162","-111.9750357,33.0764061","-111.9750401,33.0764112"
41a440d3-0c8c-44e1-9930-92fb899efbbd_left.tif,"-111.9750388,33.0764162","-111.9750388,33.0764061","-111.9750300,33.0764162","-111.9750300,33.0764061","-111.9750344,33.0764112"
83213e41-0bd3-44ff-8dcf-323a03f6d6cf_left.tif,"-111.9750337,33.0764162","-111.9750337,33.0764061","-111.9750249,33.0764162","-111.9750249,33.0764061","-111.9750293,33.0764112"
790ab583-1ccf-4d7f-88ca-b67d86d3887f_left.tif,"-111.9750282,33.0764162","-111.9750282,33.0764061","-111.9750194,33.0764162","-111.9750194,33.0764061","-111.9750238,33.0764112"
fa02c820-699a-4541-901f-ef22f9c04328_left.tif,"-111.9750226,33.0764162","-111.9750226,33.0764062","-111.9750138,33.0764162","-111.9750138,33.0764062","-111.9750182,33.0764112"
5d8c5c09-8c46-454f-b3ef-cab0aff08e8f_left.tif,"-111.9750170,33.0764171","-111.9750170,33.0764071","-111.9750082,33.0764171","-111.9750082,33.0764071","-111.9750126,33.0764121"
0e8fa64b-7c11-446d-b125-9a4eb0468963_left.tif,"-111.9750117,33.0764165","-111.9750117,33.0764065","-111.9750028,33.0764165","-111.9750028,33.0764065","-111.9750073,33.0764115"
74cbbcf0-5d59-4d9c-97df-240e03f897dd_left.tif,"-111.9750061,33.0764164","-111.9750061,33.0764064","-111.9749973,33.0764164","-111.9749973,33.0764064","-111.9750017,33.0764114"
d1fad896-ef96-4cba-9ef6-4eda9cadaa5a_left.tif,"-111.9750006,33.0764164","-111.9750006,33.0764064","-111.9749918,33.0764164","-111.9749918,33.0764064","-111.9749962,33.0764114"
b83fc7a2-9819-4f20-b55d-7f6d1d788f61_left.tif,"-111.9749958,33.0764165","-111.9749958,33.0764065","-111.9749870,33.0764165","-111.9749870,33.0764065","-111.9749914,33.0764115"
7e272377-e350-42d2-a109-5d5947750b9f_left.tif,"-111.9749905,33.0764165","-111.9749905,33.0764064","-111.9749817,33.0764165","-111.9749817,33.0764064","-111.9749861,33.0764114"
d1bae786-8fc7-4e1a-936a-4d2a27e63d5f_left.tif,"-111.9749850,33.0764165","-111.9749850,33.0764064","-111.9749762,33.0764165","-111.9749762,33.0764064","-111.9749806,33.0764114"
ca87accb-70b9-4852-9351-ffb141306111_left.tif,"-111.9749799,33.0764165","-111.9749799,33.0764064","-111.9749710,33.0764165","-111.9749710,33.0764064","-111.9749755,33.0764114"
d17fdc60-0697-45c1-910b-974a9f7d5deb_left.tif,"-111.9749748,33.0764165","-111.9749748,33.0764064","-111.9749660,33.0764165","-111.9749660,33.0764064","-111.9749704,33.0764114"
5fa7626a-6e07-4a70-9ba3-b2f671c7dec6_left.tif,"-111.9749694,33.0764165","-111.9749694,33.0764064","-111.9749606,33.0764165","-111.9749606,33.0764064","-111.9749650,33.0764114"
291d8bc9-ed8c-417a-b9a8-0dffebf9a710_left.tif,"-111.9749639,33.0764165","-111.9749639,33.0764064","-111.9749551,33.0764165","-111.9749551,33.0764064","-111.9749595,33.0764115"
53b27341-ef85-4277-852e-d438a189c86a_left.tif,"-111.9749584,33.0764165","-111.9749584,33.0764064","-111.9749496,33.0764165","-111.9749496,33.0764064","-111.9749540,33.0764115"
df547a0c-2529-4cc3-893d-a8767a464faf_left.tif,"-111.9749530,33.0764174","-111.9749530,33.0764073","-111.9749442,33.0764174","-111.9749442,33.0764073","-111.9749486,33.0764124"
f3907c2e-1978-43e6-a723-9af0c5af21b4_left.tif,"-111.9749477,33.0764174","-111.9749477,33.0764073","-111.9749389,33.0764174","-111.9749389,33.0764073","-111.9749433,33.0764124"
1b18b252-2961-4d74-a5b9-01f5e32fb930_left.tif,"-111.9749423,33.0764174","-111.9749423,33.0764073","-111.9749335,33.0764174","-111.9749335,33.0764073","-111.9749379,33.0764124"
beae9805-c6f3-4b54-98de-edded435035c_left.tif,"-111.9749368,33.0764174","-111.9749368,33.0764074","-111.9749280,33.0764174","-111.9749280,33.0764074","-111.9749324,33.0764124"
5be08f6d-4029-40b5-a766-a725edfc8bb7_left.tif,"-111.9749316,33.0764174","-111.9749316,33.0764074","-111.9749228,33.0764174","-111.9749228,33.0764074","-111.9749272,33.0764124"
98f571f8-2bac-4389-b617-64de9128814a_left.tif,"-111.9749263,33.0764174","-111.9749263,33.0764074","-111.9749175,33.0764174","-111.9749175,33.0764074","-111.9749219,33.0764124"
c1cd3c70-5a57-4633-ae9d-83869475bd3f_left.tif,"-111.9749207,33.0764174","-111.9749207,33.0764074","-111.9749119,33.0764174","-111.9749119,33.0764074","-111.9749163,33.0764124"
7100271b-af3e-4324-afa6-79c3f629abd2_left.tif,"-111.9749154,33.0764174","-111.9749154,33.0764074","-111.9749065,33.0764174","-111.9749065,33.0764074","-111.9749109,33.0764124"
d8b4be02-6b76-4b5b-b3de-6dba735fb93d_left.tif,"-111.9749102,33.0764174","-111.9749102,33.0764073","-111.9749014,33.0764174","-111.9749014,33.0764073","-111.9749058,33.0764123"
c59928d2-5433-470a-8010-47d6bf1c9b8f_left.tif,"-111.9749049,33.0764174","-111.9749049,33.0764073","-111.9748961,33.0764174","-111.9748961,33.0764073","-111.9749005,33.0764123"
f7f91913-f296-48a4-8ea3-76647cfe8fa7_left.tif,"-111.9748989,33.0764174","-111.9748989,33.0764073","-111.9748900,33.0764174","-111.9748900,33.0764073","-111.9748944,33.0764123"
99a53860-196f-42cf-8d3f-bc9672d69fa4_left.tif,"-111.9748937,33.0764173","-111.9748937,33.0764072","-111.9748848,33.0764173","-111.9748848,33.0764072","-111.9748892,33.0764122"
508d2cc1-2b31-47f2-9e60-38888050bf1b_left.tif,"-111.9748885,33.0764173","-111.9748885,33.0764072","-111.9748797,33.0764173","-111.9748797,33.0764072","-111.9748841,33.0764122"
1b0ec3a2-0258-4e30-bde6-a13c8f04f4cf_left.tif,"-111.9748831,33.0764173","-111.9748831,33.0764072","-111.9748743,33.0764173","-111.9748743,33.0764072","-111.9748787,33.0764123"
61a7fda9-448e-40dc-8c1a-2bc68c0008ff_left.tif,"-111.9748776,33.0764173","-111.9748776,33.0764072","-111.9748688,33.0764173","-111.9748688,33.0764072","-111.9748732,33.0764123"
51104f6a-c6e0-4325-9502-9d97180826c5_left.tif,"-111.9748723,33.0764173","-111.9748723,33.0764072","-111.9748635,33.0764173","-111.9748635,33.0764072","-111.9748679,33.0764123"
204957a2-9ba2-47eb-8307-1d2477f13acf_left.tif,"-111.9748673,33.0764176","-111.9748673,33.0764075","-111.9748585,33.0764176","-111.9748585,33.0764075","-111.9748629,33.0764126"
6b582b20-d4d8-4b71-9149-5885c4bd0f47_left.tif,"-111.9748622,33.0764176","-111.9748622,33.0764075","-111.9748534,33.0764176","-111.9748534,33.0764075","-111.9748578,33.0764126"
b348c427-6169-454f-a890-2de34137b179_left.tif,"-111.9748563,33.0764176","-111.9748563,33.0764076","-111.9748475,33.0764176","-111.9748475,33.0764076","-111.9748519,33.0764126"
b99e02e1-7958-457f-a3a4-9129e002ef5d_left.tif,"-111.9748513,33.0764180","-111.9748513,33.0764080","-111.9748425,33.0764180","-111.9748425,33.0764080","-111.9748469,33.0764130"
5147ddc0-b94d-49d8-bd79-6432c7094a38_left.tif,"-111.9748457,33.0764179","-111.9748457,33.0764079","-111.9748369,33.0764179","-111.9748369,33.0764079","-111.9748413,33.0764129"
8112e5a4-2d1e-4bcb-8861-f21d4827a5fa_left.tif,"-111.9748406,33.0764179","-111.9748406,33.0764079","-111.9748318,33.0764179","-111.9748318,33.0764079","-111.9748362,33.0764129"
b3d744e0-91c4-47cf-928e-5991a18baadf_left.tif,"-111.9748350,33.0764179","-111.9748350,33.0764079","-111.9748261,33.0764179","-111.9748261,33.0764079","-111.9748305,33.0764129"
380c6e0f-3e3e-42d7-ad0e-647885be2655_left.tif,"-111.9748301,33.0764178","-111.9748301,33.0764077","-111.9748213,33.0764178","-111.9748213,33.0764077","-111.9748257,33.0764127"
71e37292-8a5d-465e-822e-d0520538eca8_left.tif,"-111.9748245,33.0764178","-111.9748245,33.0764077","-111.9748157,33.0764178","-111.9748157,33.0764077","-111.9748201,33.0764127"
826ef101-8be0-4089-8229-af82058fb369_left.tif,"-111.9748187,33.0764184","-111.9748187,33.0764083","-111.9748099,33.0764184","-111.9748099,33.0764083","-111.9748143,33.0764133"
af90c4e2-f705-47e0-8ba6-1b5a015650e7_left.tif,"-111.9750547,33.0764258","-111.9750547,33.0764157","-111.9750459,33.0764258","-111.9750459,33.0764157","-111.9750503,33.0764208"
1897dc2f-44aa-4fbd-93bd-2a23e4b7914f_left.tif,"-111.9750486,33.0764259","-111.9750486,33.0764158","-111.9750398,33.0764259","-111.9750398,33.0764158","-111.9750442,33.0764209"
f927d956-60ac-49dc-b086-0f6ebaa48089_left.tif,"-111.9750434,33.0764259","-111.9750434,33.0764158","-111.9750345,33.0764259","-111.9750345,33.0764158","-111.9750390,33.0764209"
cce78765-ccf6-4c7f-8dca-9c2ddc3cca64_left.tif,"-111.9750379,33.0764258","-111.9750379,33.0764157","-111.9750291,33.0764258","-111.9750291,33.0764157","-111.9750335,33.0764208"
5fd472c8-cd8f-4a88-a610-79c9532510af_left.tif,"-111.9750322,33.0764258","-111.9750322,33.0764158","-111.9750233,33.0764258","-111.9750233,33.0764158","-111.9750278,33.0764208"
3f5c14ce-fe3c-4b5c-9901-7df32d95eabb_left.tif,"-111.9750268,33.0764257","-111.9750268,33.0764157","-111.9750179,33.0764257","-111.9750179,33.0764157","-111.9750223,33.0764207"
6049ac79-acdb-4995-9562-b5ca3c82ded1_left.tif,"-111.9750213,33.0764257","-111.9750213,33.0764157","-111.9750125,33.0764257","-111.9750125,33.0764157","-111.9750169,33.0764207"
46ce1126-4cf9-4cbc-bd7c-17bb35237e2b_left.tif,"-111.9750157,33.0764261","-111.9750157,33.0764161","-111.9750069,33.0764261","-111.9750069,33.0764161","-111.9750113,33.0764211"
ecc9ffe4-55e8-4823-bbc7-7615db1ab8be_left.tif,"-111.9750101,33.0764261","-111.9750101,33.0764160","-111.9750012,33.0764261","-111.9750012,33.0764160","-111.9750057,33.0764210"
63367b6c-b2df-4d91-9989-aca9a790335f_left.tif,"-111.9750051,33.0764258","-111.9750051,33.0764157","-111.9749963,33.0764258","-111.9749963,33.0764157","-111.9750007,33.0764207"
44886974-554f-465f-8463-c8c8c083d52e_left.tif,"-111.9749997,33.0764258","-111.9749997,33.0764157","-111.9749909,33.0764258","-111.9749909,33.0764157","-111.9749953,33.0764207"
e9f26176-970c-42e8-bd12-497e30250b4c_left.tif,"-111.9749943,33.0764259","-111.9749943,33.0764158","-111.9749855,33.0764259","-111.9749855,33.0764158","-111.9749899,33.0764208"
5ff74afa-b718-4b72-b357-c48af457be1d_left.tif,"-111.9749888,33.0764259","-111.9749888,33.0764158","-111.9749800,33.0764259","-111.9749800,33.0764158","-111.9749844,33.0764208"
348f27bc-1e73-4df6-bdef-3fa14a3d100a_left.tif,"-111.9749838,33.0764260","-111.9749838,33.0764159","-111.9749750,33.0764260","-111.9749750,33.0764159","-111.9749794,33.0764209"
3b7441a4-8ebb-4b32-82c8-a00dedb9f521_left.tif,"-111.9749784,33.0764260","-111.9749784,33.0764159","-111.9749696,33.0764260","-111.9749696,33.0764159","-111.9749740,33.0764210"
990e3c66-f4ac-498e-8b86-c3e42ee684e6_left.tif,"-111.9749737,33.0764264","-111.9749737,33.0764163","-111.9749649,33.0764264","-111.9749649,33.0764163","-111.9749693,33.0764214"
bba912f5-2d76-46e7-8835-9f420bb4452b_left.tif,"-111.9749685,33.0764260","-111.9749685,33.0764159","-111.9749596,33.0764260","-111.9749596,33.0764159","-111.9749641,33.0764210"
e8f983b5-a25b-43a7-a832-636a31a319d5_left.tif,"-111.9749629,33.0764260","-111.9749629,33.0764159","-111.9749541,33.0764260","-111.9749541,33.0764159","-111.9749585,33.0764210"
afc33e02-af17-4fe9-80f5-4c5e033ebb41_left.tif,"-111.9749574,33.0764260","-111.9749574,33.0764159","-111.9749485,33.0764260","-111.9749485,33.0764159","-111.9749530,33.0764210"
4ceec66e-73cc-46ee-bc8d-f6b054a7e13d_left.tif,"-111.9749518,33.0764260","-111.9749518,33.0764160","-111.9749429,33.0764260","-111.9749429,33.0764160","-111.9749473,33.0764210"
a5932979-c65b-43e7-8785-2376ed466fe3_left.tif,"-111.9749462,33.0764260","-111.9749462,33.0764160","-111.9749374,33.0764260","-111.9749374,33.0764160","-111.9749418,33.0764210"
855b92d1-f815-4792-a1ae-4eb80f2b1b29_left.tif,"-111.9749414,33.0764265","-111.9749414,33.0764165","-111.9749326,33.0764265","-111.9749326,33.0764165","-111.9749370,33.0764215"
e6abd6cc-608f-4f21-b5ac-6a9d38dfd6b6_left.tif,"-111.9749359,33.0764265","-111.9749359,33.0764165","-111.9749271,33.0764265","-111.9749271,33.0764165","-111.9749315,33.0764215"
7813c00f-110f-4980-abbf-81674b12e571_left.tif,"-111.9749305,33.0764264","-111.9749305,33.0764163","-111.9749217,33.0764264","-111.9749217,33.0764163","-111.9749261,33.0764213"
0368d25b-5117-47f7-b857-e29c88038558_left.tif,"-111.9749251,33.0764264","-111.9749251,33.0764163","-111.9749163,33.0764264","-111.9749163,33.0764163","-111.9749207,33.0764213"
ff9a8f69-fedd-4cc6-a8c6-1c57662fac0f_left.tif,"-111.9749195,33.0764260","-111.9749195,33.0764159","-111.9749107,33.0764260","-111.9749107,33.0764159","-111.9749151,33.0764209"
c46b6223-ee19-41ca-a566-e63c8712d90c_left.tif,"-111.9749141,33.0764264","-111.9749141,33.0764163","-111.9749052,33.0764264","-111.9749052,33.0764163","-111.9749096,33.0764213"
ea2de7bd-7654-497b-8ced-55e93f61dd44_left.tif,"-111.9749090,33.0764261","-111.9749090,33.0764160","-111.9749002,33.0764261","-111.9749002,33.0764160","-111.9749046,33.0764210"
8f3cd482-f698-4b58-a25d-6eec3c9489d4_left.tif,"-111.9749032,33.0764259","-111.9749032,33.0764158","-111.9748944,33.0764259","-111.9748944,33.0764158","-111.9748988,33.0764208"
549dc9b7-750d-4e7d-bc8d-03a1c71812e6_left.tif,"-111.9748974,33.0764259","-111.9748974,33.0764158","-111.9748886,33.0764259","-111.9748886,33.0764158","-111.9748930,33.0764209"
6eb3e31e-72a4-4399-94a1-f6ca8cdc91c1_left.tif,"-111.9748928,33.0764262","-111.9748928,33.0764161","-111.9748839,33.0764262","-111.9748839,33.0764161","-111.9748883,33.0764212"
47f59a53-57c6-4433-bb9c-9618848b496a_left.tif,"-111.9748871,33.0764262","-111.9748871,33.0764161","-111.9748782,33.0764262","-111.9748782,33.0764161","-111.9748826,33.0764212"
c0b565a8-a7b7-4092-abdf-08360e86299c_left.tif,"-111.9748818,33.0764262","-111.9748818,33.0764161","-111.9748730,33.0764262","-111.9748730,33.0764161","-111.9748774,33.0764212"
e712e118-e2cd-463d-afc9-55bb6aecce1a_left.tif,"-111.9748762,33.0764263","-111.9748762,33.0764162","-111.9748674,33.0764263","-111.9748674,33.0764162","-111.9748718,33.0764213"
7038f747-51f5-4546-94a1-39e79e606025_left.tif,"-111.9748711,33.0764263","-111.9748711,33.0764163","-111.9748623,33.0764263","-111.9748623,33.0764163","-111.9748667,33.0764213"
c4f0a9cb-07aa-4cee-9266-d66de14b9b82_left.tif,"-111.9748661,33.0764266","-111.9748661,33.0764166","-111.9748573,33.0764266","-111.9748573,33.0764166","-111.9748617,33.0764216"
c909c1ab-2bab-4dcb-9c0c-45ec9a77e469_left.tif,"-111.9748608,33.0764266","-111.9748608,33.0764166","-111.9748519,33.0764266","-111.9748519,33.0764166","-111.9748564,33.0764216"
64bf83d3-ea3e-4975-a0bf-cd5346de0072_left.tif,"-111.9748552,33.0764268","-111.9748552,33.0764168","-111.9748464,33.0764268","-111.9748464,33.0764168","-111.9748508,33.0764218"
c6b5930c-abb1-489b-9154-375924fd7c15_left.tif,"-111.9748499,33.0764269","-111.9748499,33.0764168","-111.9748411,33.0764269","-111.9748411,33.0764168","-111.9748455,33.0764218"
c4e3bbac-d34f-4613-83cd-0d1db3d0d2c8_left.tif,"-111.9748445,33.0764268","-111.9748445,33.0764167","-111.9748357,33.0764268","-111.9748357,33.0764167","-111.9748401,33.0764217"
f5e2f3c2-d327-4e0f-9db9-d0eec06ee827_left.tif,"-111.9748392,33.0764268","-111.9748392,33.0764167","-111.9748303,33.0764268","-111.9748303,33.0764167","-111.9748347,33.0764217"
16a6bf1b-99ef-403b-ba9f-6049da65920b_left.tif,"-111.9748336,33.0764268","-111.9748336,33.0764167","-111.9748248,33.0764268","-111.9748248,33.0764167","-111.9748292,33.0764217"
